" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"56";"69";"81";"88";"100";"86";"106";"113";"86";"111";"127";"116";"133";"143";"190";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"1";"";"";"";"";"";"";"";"";"";"10";"5";"8";"9";"4";"3";"5";"11";"2";"4";"2";"3";"8";"11";"12";"11";"10";"9";"10";"12";"11";"22";"6";"13";"10";"16";"23";"18";"21";"26";"12";"16";"15";"21";"21";"21";"18";"33";"22";"28";"40";"28";"40";"42";"48";"13";"19";"30";"24";"28";"25";"30";"30";"31";"37";"37";"30";"38";"38";"60";"6";"13";"12";"16";"19";"14";"16";"15";"9";"19";"21";"20";"22";"21";"29";"3";"4";"3";"7";"12";"7";"13";"16";"9";"11";"5";"7";"3";"7";"14";"1";"2";"2";"1";"4";"4";"2";"2";"";"2";"6";"5";"4";"3";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"190";"198";"228";"252";"267";"283";"256";"347";"397";"401";"365";"387";"377";"325";"324";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"2";"";"";"";"";"3";"";"";"1";"3";"";"1";"2";"2";"";"1";"";"";"1";"3";"1";"1";"6";"7";"10";"5";"5";"4";"8";"7";"4";"9";"6";"18";"17";"13";"24";"37";"32";"41";"50";"57";"44";"44";"24";"42";"57";"58";"76";"75";"73";"108";"129";"112";"103";"108";"102";"81";"87";"89";"65";"85";"90";"81";"83";"74";"114";"132";"141";"134";"130";"131";"124";"110";"54";"63";"61";"80";"79";"85";"77";"79";"81";"89";"62";"66";"59";"57";"55";"16";"21";"16";"18";"12";"20";"15";"21";"12";"19";"12";"27";"22";"13";"18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"41";"44";"30";"30";"59";"56";"56";"55";"57";"68";"58";"98";"133";"133";"148";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"1";"1";"1";"1";"";"";"1";"4";"1";"";"";"1";"";"5";"";"";"4";"";"1";"";"3";"5";"4";"8";"2";"2";"3";"1";"3";"5";"4";"6";"3";"9";"7";"15";"19";"23";"27";"9";"16";"4";"8";"18";"13";"12";"13";"21";"15";"15";"33";"34";"42";"36";"15";"11";"13";"10";"14";"16";"13";"16";"15";"19";"14";"31";"38";"28";"47";"12";"9";"4";"8";"12";"16";"20";"13";"12";"15";"18";"12";"21";"24";"25";"3";"6";"4";"3";"7";"6";"6";"2";"5";"8";"4";"4";"14";"8";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"78";"93";"92";"117";"131";"110";"75";"62";"39";"21";"19";"30";"9";"14";"26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8";"13";"10";"17";"11";"10";"5";"10";"6";"1";"3";"5";"";"3";"2";"11";"26";"20";"23";"24";"17";"11";"14";"5";"";"";"3";"1";"1";"9";"11";"18";"21";"28";"47";"35";"25";"15";"10";"5";"3";"6";"2";"5";"8";"28";"22";"20";"28";"33";"30";"19";"13";"5";"4";"3";"4";"";"2";"1";"10";"13";"17";"16";"7";"15";"11";"7";"10";"4";"5";"8";"3";"3";"6";"5";"";"3";"5";"7";"2";"3";"2";"2";"6";"4";"3";"3";"";"";"5";"1";"1";"";"2";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"6";"3";"10";"11";"12";"14";"11";"7";"15";"10";"6";"14";"27";"88";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"";"";"";"1";"";"";"";"5";"";"1";"1";"2";"4";"2";"1";"1";"1";"";"";"4";"4";"13";"26";"";"1";"5";"2";"2";"";"1";"1";"2";"2";"";"1";"5";"11";"25";"2";"";"";"2";"3";"2";"3";"2";"9";"2";"1";"2";"7";"22";"42";"3";"";"1";"3";"2";"1";"1";"2";"3";"3";"4";"5";"2";"16";"26";"";"1";"2";"2";"";"4";"2";"1";"";"1";"";"1";"6";"14";"14";"1";"";"";"";"";"1";"1";"";"";"1";"";"";"1";"7";"6";"";"";"1";"";"";"3";"";"";"";"1";"";"1";"2";"5";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:48 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
