" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"51";"53";"68";"98";"64";"69";"78";"96";"88";"140";"149";"142";"165";"177";"437";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"2";"";"";"2";"";"1";"2";"7";"2";"2";"2";"6";"4";"4";"9";"5";"7";"8";"12";"7";"4";"3";"7";"4";"12";"15";"11";"19";"27";"53";"8";"10";"11";"19";"18";"12";"26";"28";"29";"41";"55";"43";"65";"75";"178";"17";"17";"29";"35";"22";"27";"32";"35";"35";"63";"53";"52";"55";"41";"121";"16";"17";"14";"26";"11";"14";"9";"12";"12";"15";"16";"20";"19";"23";"55";"3";"1";"3";"1";"5";"9";"4";"7";"6";"5";"8";"8";"3";"4";"19";"";"1";"2";"3";"1";"2";"2";"";"";"2";"";"2";"";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"174";"177";"208";"164";"212";"165";"168";"188";"191";"246";"209";"232";"209";"193";"144";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"2";"1";"";"";"1";"";"";"";"";"1";"3";"1";"";"3";"2";"1";"1";"2";"3";"4";"8";"6";"5";"10";"10";"12";"16";"16";"20";"24";"35";"31";"39";"34";"31";"20";"50";"59";"65";"56";"65";"53";"52";"61";"74";"85";"73";"84";"73";"58";"41";"70";"71";"80";"57";"55";"41";"51";"47";"39";"70";"53";"62";"58";"70";"53";"29";"28";"41";"29";"65";"43";"40";"45";"48";"46";"42";"43";"37";"27";"21";"19";"14";"12";"11";"12";"11";"8";"11";"4";"7";"8";"2";"4";"2";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"66";"100";"67";"97";"125";"165";"171";"194";"201";"258";"323";"282";"379";"310";"277";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"3";"6";"2";"2";"";"1";"7";"3";"5";"3";"4";"6";"4";"11";"18";"23";"27";"43";"3";"4";"2";"16";"28";"39";"42";"53";"64";"78";"104";"99";"151";"130";"97";"25";"43";"38";"41";"53";"74";"72";"78";"72";"97";"121";"101";"116";"79";"75";"22";"34";"17";"24";"21";"37";"26";"40";"31";"39";"55";"37";"52";"46";"44";"10";"15";"8";"7";"14";"7";"25";"14";"23";"34";"27";"24";"32";"15";"16";"4";"4";"";"1";"5";"2";"2";"3";"3";"4";"4";"1";"2";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"11";"24";"10";"21";"12";"13";"9";"8";"12";"19";"16";"22";"84";"85";"41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"2";"2";"";"";"1";"1";"4";"3";"1";"";"1";"1";"1";"4";"";"";"";"2";"3";"";"1";"";"";"1";"4";"8";"3";"";"1";"";"7";"1";"3";"";"3";"1";"7";"5";"9";"29";"30";"16";"5";"5";"2";"4";"5";"5";"3";"1";"4";"4";"4";"6";"32";"26";"11";"3";"9";"2";"3";"";"1";"2";"2";"3";"1";"2";"5";"14";"14";"7";"1";"3";"2";"2";"3";"1";"1";"1";"2";"3";"2";"";"4";"6";"3";"1";"";"2";"3";"1";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"";"2";"3";"31";"10";"3";"3";"2";"6";"6";"8";"5";"17";"29";"78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"1";"";"1";"";"";"";"";"3";"";"1";"4";"7";"";"";"";"4";"3";"";"";"";"";"";"1";"";"";"5";"10";"";"1";"1";"9";"1";"1";"";"1";"3";"3";"1";"3";"5";"6";"38";"";"1";"1";"11";"4";"1";"2";"";"2";"1";"1";"1";"4";"8";"10";"";"";"";"5";"1";"";"";"";"";"1";"1";"";"5";"3";"8";"";"";"";"1";"1";"";"1";"1";"1";"1";"";"1";"2";"1";"3";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:46 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
