" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"45";"53";"72";"72";"82";"61";"47";"62";"70";"59";"97";"76";"107";"112";"174";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"4";"7";"9";"5";"5";"5";"6";"3";"1";"2";"4";"3";"3";"8";"6";"8";"12";"10";"15";"5";"3";"5";"6";"9";"6";"7";"9";"12";"22";"11";"11";"12";"12";"21";"13";"9";"19";"19";"16";"41";"27";"52";"54";"73";"16";"15";"21";"22";"26";"27";"20";"18";"22";"26";"30";"23";"27";"26";"40";"7";"11";"14";"14";"11";"9";"4";"8";"14";"5";"11";"9";"6";"13";"21";"4";"3";"6";"4";"2";"2";"4";"6";"4";"2";"5";"5";"8";"2";"7";"1";"1";"";"1";"2";"";"2";"";"2";"";"2";"1";"2";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"123";"138";"160";"137";"130";"115";"113";"122";"140";"145";"133";"131";"169";"126";"138";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"2";"2";"";"";"";"";"1";"3";"7";"6";"5";"6";"10";"11";"4";"10";"11";"18";"21";"14";"36";"23";"31";"37";"34";"36";"49";"37";"54";"41";"40";"47";"54";"35";"39";"44";"32";"47";"46";"56";"63";"48";"38";"22";"29";"32";"46";"52";"32";"44";"58";"41";"38";"22";"35";"44";"27";"38";"22";"32";"34";"30";"20";"38";"32";"28";"23";"17";"11";"5";"12";"7";"7";"6";"7";"4";"4";"1";"7";"2";"3";"6";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"35";"42";"49";"39";"54";"45";"37";"49";"39";"72";"66";"68";"126";"165";"227";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"2";"";"";"";"";"3";"1";"4";"3";"2";"4";"";"1";"1";"2";"";"1";"2";"1";"2";"7";"5";"17";"4";"5";"3";"3";"3";"4";"9";"6";"6";"17";"16";"11";"26";"53";"73";"11";"11";"15";"9";"20";"11";"9";"18";"15";"23";"28";"33";"52";"55";"68";"9";"17";"12";"13";"13";"17";"12";"14";"7";"15";"15";"16";"32";"39";"41";"7";"7";"13";"10";"15";"12";"3";"7";"10";"14";"6";"4";"6";"9";"22";"1";"";"2";"3";"2";"";"1";"2";"";"1";"";"2";"";"3";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"15";"29";"19";"19";"34";"26";"17";"19";"21";"24";"24";"19";"31";"34";"27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"2";"3";"3";"2";"6";"2";"3";"";"4";"6";"";"8";"3";"1";"4";"3";"1";"2";"3";"2";"1";"2";"5";"2";"3";"3";"";"4";"2";"2";"2";"1";"2";"12";"6";"2";"4";"4";"6";"5";"5";"7";"15";"9";"6";"15";"7";"8";"13";"8";"3";"8";"6";"7";"2";"5";"9";"6";"5";"1";"4";"3";"3";"2";"4";"6";"1";"3";"4";"5";"4";"4";"3";"6";"1";"2";"4";"";"2";"";"3";"1";"3";"";"3";"2";"1";"3";"3";"1";"1";"";"1";"";"";"";"";"";"1";"";"";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"1";"1";"1";"2";"1";"1";"5";"1";"3";"6";"7";"4";"21";"16";"27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"3";"5";"";"";"1";"";"";"";"1";"";"";"1";"2";"";"4";"3";"4";"";"";"";"1";"1";"";"";"";"";"1";"2";"";"3";"2";"";"1";"";"";"";"";"";"";"";"1";"1";"";"";"7";"2";"7";"";"1";"";"";"";"";"3";"";"1";"2";"";"3";"5";"2";"3";"";"";"";"1";"";"";"1";"1";"1";"";"2";"";"";"4";"4";"";"";"";"";"";"1";"";"";"";"1";"";"1";"1";"";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:58 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
