" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"71";"79";"70";"82";"125";"117";"129";"136";"149";"136";"176";"156";"197";"209";"203";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"4";"3";"9";"13";"5";"4";"4";"8";"4";"3";"3";"5";"3";"8";"10";"13";"6";"14";"27";"22";"10";"16";"5";"9";"8";"16";"21";"11";"29";"9";"20";"15";"24";"25";"28";"33";"45";"57";"43";"64";"52";"77";"77";"65";"30";"26";"28";"25";"45";"41";"59";"39";"49";"53";"66";"56";"54";"78";"61";"16";"9";"12";"5";"10";"13";"17";"21";"14";"21";"19";"18";"31";"34";"29";"1";"7";"6";"5";"5";"6";"5";"8";"13";"4";"10";"8";"8";"5";"7";"1";"";"";"";"";"2";"";"3";"3";"2";"6";"3";"1";"1";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"177";"187";"163";"167";"143";"154";"151";"184";"164";"196";"192";"177";"172";"227";"220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";"";"2";"";"1";"1";"1";"";"1";"1";"";"";"";"2";"7";"5";"2";"4";"2";"9";"4";"9";"10";"3";"9";"10";"15";"13";"25";"16";"43";"38";"48";"48";"35";"31";"34";"27";"43";"49";"39";"44";"38";"56";"57";"58";"82";"45";"48";"45";"50";"49";"66";"62";"73";"67";"58";"64";"88";"77";"47";"50";"51";"55";"43";"61";"52";"68";"45";"57";"66";"46";"45";"43";"52";"24";"15";"13";"14";"10";"7";"6";"13";"10";"7";"10";"13";"12";"12";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"26";"47";"56";"40";"20";"26";"38";"73";"92";"46";"49";"52";"53";"51";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"1";"";"";"1";"1";"";"";"";"";"";"";"";"1";"2";"1";"";"";"1";"2";"4";"8";"1";"";"";"2";"3";"1";"1";"3";"3";"2";"5";"3";"14";"18";"1";"";"2";"2";"11";"28";"8";"9";"7";"11";"10";"11";"8";"11";"11";"12";"1";"4";"14";"24";"25";"13";"9";"14";"9";"13";"18";"7";"13";"9";"8";"8";"6";"7";"16";"21";"17";"17";"18";"14";"14";"23";"4";"4";"10";"8";"6";"13";"13";"14";"11";"6";"9";"3";"14";"10";"7";"3";"2";"3";"3";"3";"1";"2";"6";"4";"1";"3";"5";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"203";"213";"141";"74";"29";"39";"37";"59";"53";"53";"51";"29";"44";"61";"42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"17";"13";"5";"3";"4";"2";"3";"2";"3";"4";"4";"1";"4";"2";"44";"38";"26";"10";"4";"4";"5";"11";"4";"3";"8";"2";"15";"7";"5";"43";"58";"40";"22";"3";"9";"16";"18";"25";"19";"16";"13";"12";"18";"16";"65";"65";"33";"17";"7";"11";"5";"11";"11";"12";"15";"7";"9";"15";"9";"29";"24";"15";"14";"6";"6";"4";"7";"5";"10";"7";"2";"5";"13";"7";"5";"11";"11";"3";"5";"5";"4";"6";"5";"5";"1";"1";"1";"3";"3";"2";"";"3";"3";"1";"";"1";"3";"1";"1";"";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"4";"3";"7";"6";"7";"7";"8";"11";"1";"7";"5";"6";"60";"104";"331";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"";"2";"2";"";"2";"1";"1";"2";"";"7";"10";"19";"1";"2";"2";"2";"1";"";"";"1";"";"3";"";"1";"4";"13";"36";"1";"";"";"1";"1";"3";"1";"2";"";"";"2";"1";"18";"40";"72";"2";"1";"1";"1";"1";"2";"4";"3";"";"3";"";"1";"15";"14";"117";"";"";"1";"2";"1";"";"";"2";"";"";"";"";"12";"15";"62";"";"";"";"";"1";"";"2";"1";"";"";"1";"2";"2";"10";"23";"";"";"";"";"";"";"1";"";"";"";"";"1";"2";"2";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:45 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
