" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"119";"129";"147";"139";"125";"144";"141";"158";"138";"154";"166";"193";"165";"252";"308";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"3";"";"1";"";"";"1";"1";"1";"15";"10";"10";"10";"4";"13";"18";"16";"7";"11";"10";"7";"11";"15";"18";"14";"20";"16";"15";"7";"18";"15";"14";"10";"6";"21";"24";"18";"28";"35";"23";"27";"34";"33";"31";"32";"30";"40";"46";"39";"54";"61";"42";"91";"99";"43";"44";"43";"39";"42";"41";"46";"46";"39";"61";"42";"64";"43";"53";"70";"16";"15";"29";"29";"19";"19";"17";"26";"18";"25";"22";"17";"27";"45";"61";"6";"10";"10";"11";"17";"17";"9";"9";"14";"10";"15";"17";"16";"15";"19";"2";"3";"4";"2";"5";"4";"6";"4";"4";"1";"2";"3";"7";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"277";"304";"314";"299";"273";"278";"356";"257";"286";"315";"294";"326";"314";"360";"352";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"1";"1";"1";"";"";"";"2";"1";"3";"1";"1";"2";"1";"";"3";"4";"";"1";"3";"";"1";"";"1";"";"";"2";"2";"3";"3";"4";"10";"7";"10";"12";"17";"27";"23";"29";"21";"19";"29";"24";"40";"27";"59";"64";"65";"63";"67";"54";"80";"59";"54";"75";"65";"69";"81";"73";"77";"98";"106";"123";"98";"87";"85";"107";"85";"84";"97";"86";"111";"114";"140";"147";"73";"82";"90";"106";"80";"100";"109";"60";"94";"99";"98";"89";"70";"79";"74";"39";"37";"28";"20";"24";"22";"32";"28";"23";"20";"25";"25";"21";"23";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"164";"198";"221";"274";"216";"180";"167";"257";"195";"204";"283";"259";"232";"294";"362";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";"2";"";"";"1";"3";"";"3";"2";"2";"1";"2";"3";"1";"";"2";"2";"1";"3";"9";"9";"6";"4";"16";"5";"5";"3";"5";"1";"7";"4";"4";"6";"11";"31";"23";"29";"37";"47";"32";"29";"41";"31";"36";"36";"33";"34";"48";"71";"64";"71";"77";"102";"57";"42";"45";"82";"54";"62";"91";"68";"62";"89";"94";"38";"54";"61";"68";"43";"54";"45";"68";"49";"53";"76";"77";"67";"81";"116";"14";"28";"33";"46";"38";"32";"32";"46";"43";"39";"54";"58";"46";"54";"53";"7";"10";"15";"14";"13";"13";"9";"15";"10";"11";"19";"17";"15";"15";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"24";"14";"23";"27";"22";"39";"32";"37";"21";"23";"21";"33";"45";"66";"51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"1";"";"";"";"";"";"";"";"";"2";"";"5";"4";"5";"4";"";"2";"4";"11";"4";"3";"4";"4";"8";"4";"5";"1";"";"1";"2";"3";"11";"2";"3";"";"3";"2";"3";"6";"14";"6";"2";"4";"4";"6";"5";"8";"5";"9";"6";"7";"3";"9";"14";"15";"13";"8";"3";"7";"3";"9";"8";"8";"1";"1";"6";"6";"7";"10";"17";"12";"6";"2";"4";"8";"2";"4";"5";"4";"6";"1";"3";"3";"3";"7";"11";"1";"";"2";"4";"2";"4";"5";"8";"3";"1";"";"5";"4";"5";"2";"";"1";"";"";"";"2";"3";"1";"1";"2";"3";"2";"";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"14";"7";"6";"15";"12";"9";"30";"177";"11";"17";"27";"24";"70";"100";"509";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"";"1";"";"";"";"";"";"";"";"1";"4";"9";"6";"1";"4";"2";"2";"2";"5";"15";"1";"1";"6";"2";"13";"11";"44";"2";"";"";"3";"2";"2";"4";"13";"";"1";"4";"4";"5";"13";"80";"";"";"";"5";"1";"";"7";"60";"2";"3";"5";"8";"18";"28";"140";"2";"4";"";"4";"2";"4";"5";"49";"2";"3";"5";"4";"14";"18";"132";"";"1";"1";"1";"3";"1";"2";"25";"3";"6";"2";"4";"9";"14";"71";"2";"";"1";"";"";"";"2";"9";"2";"2";"4";"1";"5";"10";"27";"1";"";"";"";"1";"";"5";"6";"1";"1";"1";"1";"5";"2";"6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:50 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
