" F10.5 Psychische und Verhaltensstörungen durch Alkohol: Psychotische Störung";"20";"19";"21";"21";"24";"43";"40";"28";"47";"51";"52";"43";"50";"50";"88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"3";"1";"2";"3";"";"3";"2";"3";"1";"2";"";"3";"2";"1";"3";"2";"2";"3";"2";"2";"8";"9";"6";"2";"2";"6";"10";"3";"3";"3";"5";"5";"11";"13";"8";"9";"13";"21";"15";"16";"17";"28";"7";"6";"9";"6";"13";"18";"8";"14";"18";"15";"7";"15";"20";"15";"27";"6";"6";"2";"4";"3";"7";"9";"3";"6";"10";"14";"8";"9";"7";"13";"";"3";"2";"1";"";"";"4";"";"3";"2";"1";"2";"";"3";"3";"1";"";"1";"";"";"2";"1";"1";"";"";"";"";"1";"2";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.6 Psychische und Verhaltensstörungen durch Alkohol: Amnestisches Syndrom";"79";"81";"89";"93";"79";"98";"75";"75";"93";"81";"70";"69";"79";"77";"70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";"1";"";"";"";"1";"";"";"2";"1";"5";"2";"2";"4";"2";"4";"1";"3";"1";"5";"9";"5";"9";"9";"7";"14";"15";"26";"20";"19";"19";"15";"21";"18";"11";"16";"13";"14";"13";"17";"21";"28";"26";"34";"29";"34";"29";"29";"34";"29";"14";"23";"29";"33";"32";"23";"20";"30";"26";"24";"26";"24";"19";"29";"29";"28";"21";"16";"15";"10";"16";"15";"5";"8";"5";"15";"5";"3";"11";"7";"2";"7";"11";"5";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.7 Psychische und Verhaltensstörungen durch Alkohol: Restzustand und verzögert auftretende psychotische Störung";"11";"8";"6";"14";"5";"16";"20";"16";"12";"14";"16";"31";"21";"22";"28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";"2";"";"1";"1";"1";"";"";"";"";"1";"";"";"1";"";"";"1";"2";"2";"";"";"1";"";"3";"1";"5";"2";"";"";"1";"2";"1";"2";"4";"4";"3";"1";"";"4";"";"3";"9";"4";"3";"3";"5";"6";"1";"1";"9";"1";"1";"3";"4";"";"3";"5";"6";"";"5";"5";"9";"6";"7";"9";"4";"2";"2";"1";"4";"4";"3";"4";"7";"3";"2";"8";"8";"5";"4";"1";"3";"1";"1";"";"";"";"2";"1";"2";"2";"4";"2";"2";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.8 Psychische und Verhaltensstörungen durch Alkohol: Sonstige psychische und Verhaltensstörungen";"";"3";"1";"3";"2";"9";"5";"5";"7";"3";"5";"10";"4";"6";"9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";"1";"1";"1";"1";"";"";"";"";"1";"";"2";"1";"1";"1";"1";"3";"";"";"";"";"1";"";"2";"";"2";"1";"1";"2";"";"1";"3";"1";"3";"2";"";"2";"";"";"1";"3";"";"2";"1";"1";"1";"";"1";"";"3";"";"";"1";"1";"";"2";"2";"1";"1";"1";"2";"2";"";"2";"2";"";"";"";"";"";"1";"";"";"1";"";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
" F10.9 Psychische und Verhaltensstörungen durch Alkohol: Nicht näher bezeichnete psychische und Verhaltensstörung";"5";"4";"5";"5";"5";"11";"16";"2";"";"1";"5";"5";"7";"12";"22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"1";"";"1";"";"";"";"1";"";"";"";"";"";"";"1";"";"";"";"1";"";"2";"";"1";"";"";"1";"1";"1";"";"3";"1";"2";"";"2";"";"1";"8";"";"";"1";"";"3";"";"4";"6";"1";"";"2";"1";"4";"4";"3";"";"";"";"2";"1";"4";"3";"2";"";"1";"2";"";"";"1";"3";"";"";"";"2";"";"1";"1";"4";"2";"";"1";"";"1";"3";"2";"";"";"";"";"";"";"1";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";

****************************************************************************************************
Fußnoten
****************************************************************************************************


****************************************************************************************************
Die Tabelle wurde am 20.10.2016 16:48 Uhr unter www.gbe-bund.de erstellt.
****************************************************************************************************

Quelle(n):
"Krankenhausstatistik - Diagnosedaten der Patienten und Patientinnen in Krankenhäusern, Statistisches Bundesamt, Zweigstelle Bonn"
